CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Bell,30378,88325,274490,14.180260876455417,12.13172997481912,16.449788592365522,5.143111016947772,4.2471252418918475,6.036440062442615,8.23533252636517,7.127015558670236,9.35725171589236,0.7994572605628754,0.6845622239403903,0.9276233426274961,2.5146250400404297,2.1357781349933114,2.8717606149134314,1.3338491779167034,1.045799337570518,0.11930935852063815
Bexar,132764,438364,1516551,16.188377698330008,13.623170721140905,19.2775897169458,4.955788169373957,4.017252821241774,6.133544104387544,10.262498045143303,8.73653111293141,12.037151056043008,0.9542136973729787,0.8024409326436013,1.1439143097793534,2.677097461716066,2.2408617947220426,3.2304921444338692,1.2647155566060606,1.2678511468524891,0.1410439190798673
Blanco,495,1887,10666,45.56964887391817,37.14877697180306,54.00791342725236,14.734260112434786,11.6819948601496,18.166821043750918,23.032018809797137,19.061653240819453,26.93303572757644,7.847670934154891,6.362208572757356,9.28336787596718,7.455676976003913,5.927257109084879,9.029389058758635,3.690402202633687,2.5981803503563086,1.1084582621809487
Borden,24,108,440,15.079835186702045,13.668247445560334,16.929212738567003,3.5196394070024954,3.1267116051171677,3.9644109665915686,9.96854506984631,9.09237622557806,10.993221820646834,1.6221225010809541,1.4374420773770575,1.8637857407986687,2.4636005542299486,2.1938732072663063,2.8019495064210505,0.9439132788248448,1.273195308313214,0.24581430148334868
Bosque,924,3369,14703,14.852127164145728,12.292449666395838,17.581310629808527,4.900069836459755,3.907294624657142,5.97443661134053,8.505736659717186,7.1735331188312115,9.985058533947365,1.432371592233524,1.1810216463800105,1.695188545623094,2.576732450760232,2.084623590232602,3.079989434179677,1.2765730617319042,1.075718630169823,0.21257072448045772
Bowie,5420,18454,67813,15.416428085195868,13.296278345132917,18.236613582040086,5.128558876268704,4.33224226402911,6.447863603463685,9.136213255313132,7.8961112725177784,10.614166712839403,1.1716962814296825,0.9992324884215921,1.3795254381686697,2.6572596467113536,2.2476054261026217,3.210831550942471,1.329565333334592,1.143955641294435,0.17346099296728065
Brazoria,24868,86319,287751,12.434353817044348,10.405800855815304,14.722651007816228,3.971217969773467,3.2120712218385377,4.9049009438845825,7.6657358620407905,6.481861185508605,8.936881890803196,0.7862293020742624,0.6567560815860118,0.931610875316774,2.1475748004990107,1.7855430866800657,2.599156581691947,1.0388733586951262,0.993942789519463,0.11807516961012018
Brazos,13372,54902,176429,128.1027663779716,101.90168091631718,153.65755188068135,19.75875897663793,15.383738952420861,24.635489910166093,103.68489378177047,82.93432879219114,124.13351267305491,4.79738912477954,3.788409139643892,5.769618347530116,15.724092867709068,12.369076992332431,19.18511183290741,4.644513881875273,10.513748725580598,0.6300010539129004
Brewster,431,1620,7462,100.577420753117,81.73502042736489,118.47708312265411,21.657732589914957,17.59830931594649,26.891032491553126,69.61727104422215,56.41174053029054,81.74394630437453,9.587111759219091,7.6938008237728415,11.480268488219425,13.97086496654719,11.052103343809147,16.48095143976194,5.257835059713261,7.341861555386497,1.308511701644373
Briscoe,78,266,1101,15.16274801614669,13.208615569087417,17.457051803275387,5.411577596393395,4.595182047143384,6.246666695770709,7.873451285596147,6.9393353171405625,8.994289704059222,1.8324065466917698,1.5898596481499352,2.138890220313099,2.717976812289845,2.312790693323812,3.1444463589301694,1.4264770497531458,1.0113190748369787,0.2760819530059915
Brooks,453,1465,4930,10.588713906288655,9.127240909547261,12.206051770567917,3.08899856770027,2.573485684371349,3.6818007292558534,6.9949028811929495,6.080693743296049,8.031590843246734,0.4975655615823878,0.4273166270916001,0.5778511768819986,1.8003168409056207,1.5362160254187767,2.1267555777669562,0.8218156274702606,0.9121715584480479,0.07574986677900498
Brown,2126,6834,29749,23.81595072074385,19.648355406172826,27.552459054117254,7.217147736187694,5.756367160475099,8.632213063367322,14.668990545706789,12.20283881653089,16.981299070383603,1.8824406887479355,1.5339257784177662,2.1841933228120167,3.890148253371983,3.114016035678203,4.474430073119899,1.845448625012133,1.7587924793897503,0.2752035251193836
Burleson,1116,3611,14748,8.743297630228916,7.668732902878526,10.052131274979732,2.830911255029808,2.3905475820456883,3.34190335508452,5.404631222580297,4.731674133643567,6.185079179512962,0.546147626836375,0.47945457237121564,0.6270038114472225,1.5732161342676578,1.364381865066895,1.8066976118744082,0.7502056753060089,0.7396791928043231,0.08407984513413251
Burnet,2722,9252,42017,24.682260859274102,20.417302091877477,29.47848606489846,8.764656503251217,7.092924725863381,10.732527005919172,13.184910532308603,10.94331616229635,15.623004265450012,2.7912834264307294,2.3063922997182025,3.3660217382816433,4.21279867734577,3.449497956355718,5.13015572178607,2.242552992194863,1.5735025675729732,0.40604715150667287
Caldwell,3104,9875,36880,21.171829506318716,17.47862064859824,24.64698273381371,6.429213607677539,5.215947133820021,7.6020133891213035,13.34142966449778,11.02640907732951,15.589630361382401,1.3567373766875916,1.1062866367145847,1.589256721623004,3.4610169908068507,2.7839874905745057,4.055711312371234,1.6343402630286437,1.5971894423569224,0.1975013575691904
Calhoun,1187,3807,14702,12.303138969184065,10.485003620641644,14.469844518926283,3.638397285119665,2.9402513062503446,4.45783182851217,7.998752165908822,6.891674801069412,9.400941723910222,0.6745357341025455,0.5759817748761477,0.8065021340947834,2.0780155336381565,1.7393051095259704,2.503511104899095,0.9444129893564643,1.0249144843368514,0.10166975322978247
Callahan,738,2672,10964,15.695326509773448,12.976547622835392,18.443778232989654,5.255846869070329,4.277160914760369,6.336462345236641,8.884051524931351,7.49519845647693,10.364261172753794,1.5074079059664212,1.2507656598828183,1.7983266884425682,2.708791891009531,2.2415574252242783,3.29052601869802,1.3632425742178294,1.1180578806657626,0.2225358778253635
Cameron,29717,104428,292565,11.901634826416329,10.30879322403071,14.014585836017046,3.2395550463834066,2.7025712652329346,3.898912894747628,8.200314498796745,7.13956319525845,9.583868686468284,0.4606635984432227,0.39696066034920197,0.538223028683713,1.9594562372961328,1.6697674683441956,2.3253597463454176,0.8474649183083837,1.0503387313451047,0.0694201415906029
Camp,964,2870,9166,11.580946241387569,10.162021831799025,13.478174932505935,3.9201153509430613,3.315729311750419,4.706001952826946,7.087377564751593,6.208441801016066,8.224668937052272,0.5745210938685303,0.5005729139097642,0.6734647046784344,2.035236461648596,1.748963533365162,2.407595022508147,1.024394058321501,0.9278404138799299,0.08669590297492002
Carson,295,1212,4371,20.40476639698226,17.315114805777114,24.29105006143733,6.366428030811003,5.349231148789894,7.898129610957278,11.920130244461102,10.11938889113455,13.995097691976387,2.0652062690648707,1.711901915183829,2.4670885007605006,3.41252183387435,2.7876212124156226,4.148921427543452,1.6459732739296014,1.4655584334975775,0.30127495715131447
Cass,1671,5477,21511,14.374386976930076,11.87203163622668,16.939790306132217,5.071871904710886,3.995142114656184,6.140959904564232,8.179919606035126,7.010018657121754,9.4717468839466,1.1626926513320786,0.9708076164391044,1.3603987426542758,2.530540395736102,2.063579641874479,3.0529919571585906,1.3077505493538886,1.0431746577246233,0.17376146924743424
